ITEM_ID,CATEGORY,KEYWORD
6552243905281131021,news_finance,巴菲特|投资人|美国
6552375511400579587,news_house,深惠城际|前海|交通规划|铁路发展策略2014|宝安|深圳
6552357608911536648,news_house,东马村|住宅用地|保定市
6552458816422674958,news_military,美国海军|战舰|作战能力|俄罗斯|俄罗斯海军
6552447435103273485,news_military,加榴炮|加农炮|42军|高射机枪|步兵师
6552467024105177608,news_military,歼-20|洛克希德·马丁公司|日本防卫省|F-3|F135|F-4|APG-81|F-22|EOTS|F-2|F-35A|F-35|F-22A|第五代战斗机|F-X|EODAS|ATD-X
6552410777486098952,news_military,苏霍伊设计局|伊朗|苏35|超音速巡航|战机|俄罗斯
6552430229401371143,news_military,海军|北大西洋|舰队|大西洋|诺福克海军基地
6552256429682590211,news_travel,推介会|北京内蒙古企业商会|内蒙古|乌兰察布|内蒙古自治区
6552249054317773316,news_world,卡尔·马克思|马克思故居|中新社|莱茵兰|特里尔
6552350930375803399,news_world,自然资源|日本|深海采矿|北方四岛|日本沉没
6552468946551833102,news_entertainment,关晓彤|如果我爱你|五四青年节|流星花园|稻香|沈月|周冬雨
6552388108204114435,news_entertainment,宣仪|C位|练习生|加油美少女|中国话|机会C位|创造101|偶像练习生
6552494464550568461,news_car,三菱|欧蓝德|广汽三菱|奇骏舒适版|SUV|广汽三菱欧蓝德四驱|日产奇骏
6552350281286304259,news_car,X90|流媒体|T700|奇瑞|捷途产品|汉兰达|R20
6552396024411849223,news_edu,孔融让梨|国学教育|幼儿|礼仪|老师您好|三字经|文明礼仪|去郊游|见面礼仪展示|北京师范大学
6539346890348036616,news_world,非洲之角|索马利|内罗毕|非洲大陆|肯尼亚
6552458326565716487,news_culture,特里尔|马克思雕像|郭卫民|莱法州|吴为山
6552306061947175427,news_culture,碗碗腔|渭南|陕西省|阿宫腔|赤水河
6552268281661620739,news_culture,诗歌|时间很紧|海子|尚仲敏|诗人|写诗
6552313667285680653,news_sports,朱雨玲|刘诗雯|发型|平野美宇|伊藤美诚
6552454260401897987,news_sports,姆巴佩|巴黎|皇马|内马尔|法国人
6552459215040938499,news_finance,巴菲特|达芙妮|自我控制力|苹果公司|伯克希尔|滚雪球
6552305993840067076,news_edu,职校生|酒店管理|格里菲斯|澳大利亚|青岛
6552474550452355597,news_world,程永华|两国关系|日本|李克强总理|日关系
6552402661637882376,news_world,震源深度|中国地震台网|玉树州|青海|称多县
6552455480445239822,news_sports,威少|艾弗森|NBA|失误|约翰逊
6552147439552299533,news_sports,尤文图斯|中超|那不勒斯|默滕斯|哈姆西克
6552457118102848014,news_edu,海创空间|浙江大学|创新创业|浙大|双创
6552397522113921549,news_tech,运营商|路透社|Three|小米手机|奥地利
6552236767452332558,news_military,阿基诺三世|南沙群岛|菲律宾|国土安全|杜特尔特
6552270383267971587,news_travel,蹦蹦车|西安北站|五一|皂河站|出站口|地铁口|青龙寺
6552093358829863437,news_culture,演武厅|周德兴|惠安女|崇武古城|湄州湾
6551649403994636807,news_entertainment,台湾省|基隆市|男歌手|亚洲舞王|罗志祥
6552084204430033416,news_entertainment,范冰冰|范丞丞|偶像练习生|模特|时装周|范朵朵
6552468413594206727,news_sports,阿达玛|米德尔斯堡|特劳雷|切尔西|佩德罗
6552258533583225351,news_house,车陂村|城东区|黄埔大道|前进村|城市设计
6552425025268351502,news_car,克莱斯勒|加拿大|底特律|底特律河|密歇根州|港口城市
6552334949041570317,news_travel,宣威东山|曲靖|云南
6552271272267481608,news_game,动画电影|Metacritic|去月球|Gamespot|Steam|RPG游戏
6552314794727178760,news_entertainment,大型出轨现场|哈哈哈哈|演唱会|蔡徐坤|NINE PERCENT
6552308451060482573,news_sports,瓦兰丘纳斯|骑士|德罗赞|詹姆斯|猛龙
6552382205060973059,news_finance,五雷轰顶|股市|上证50|风险厌恶|垃圾股
6552387188980449800,news_car,A4L|绅宝|凯美瑞|绅宝D70|平台打造|BJ80|D70|奥迪
6552348459473568263,news_tech,蚂蚁金服|金融业务|百度金融|李彦宏|度小满|京东
6552299939366437379,news_travel,Xixi|西溪湿地|花间堂|室内设计|SPA
6552437183125389831,news_travel,玉渊潭公园|鲁冰花|公园里|黄金菊|野鸭子
6552103778005287427,news_travel,南京西路|House|Peter|Café Gray Deluxe|镛舍
6552264956383855107,news_world,权志龙|Super Junior|朴有天|崔始源|崔胜贤
6552374573902332420,news_culture,宋戴公|易经|庄子|儒家|楚威王|齐物论|南华真经|哲学|逍遥游
6552413112501273101,news_culture,舒体|舒同|毛主席|书法家|舒同墓
6552300151321395725,news_entertainment,吴绮莉|加拿大|林凤娇|吴卓林|成龙
6552429096469529095,news_entertainment,张曼玉|杨幂|王丽坤|景甜|拿圆扇
6552405508064543245,news_entertainment,乍浦路桥|苏州河|斯皮尔伯格|外白渡桥|太阳帝国|福建路桥
6552364126406967815,news_entertainment,戴珊|卡戴珊|考特尼卡戴珊|考特尼卡
6552322769931993607,news_sports,骑士队|NBA|詹姆斯|猛龙队|制胜一击
6552241821492183566,news_sports,世乒赛|中国男队|瑞典|瑞典队|东道主
6552304466291327491,news_finance,板门店宣言|清迈倡议|央行行长会议|马尼拉|麻生太郎|保护主义
6552305008962961928,news_house,当涂|农贸市场|阳光城|吉的堡|马军衣贸市场
6552288853103739406,news_car,同城|二手车|58同城|本田凌派|迈腾
6552460187268022791,news_military,叙利亚|军事装备|实弹演习|舰艇|俄罗斯
6552224631913185796,news_travel,宜城|207国道|黄集镇|襄阳|牛首镇
6552271794869371395,news_world,希腊|炮艇|爱琴海|埃尔多安|土耳其
6552268751918596612,news_world,日本|越南|印度|美国|印度人
6552409980799025678,news_game,Chaince|区块链|EOS|空投
6552265234428461575,news_culture,岭南画派|高奇峰|广东省|以字行|番禺县|柳塘春雨图
6552477517301678600,news_entertainment,东方IC|东方ic|闫妮|佟掌柜|上海机场
6552336378561036807,news_entertainment,吉尼斯世界纪录|谢娜|粉丝|主持人
6552314385220502024,news_entertainment,奔跑吧兄弟|彭于晏|海魂衫|抬头纹|胡歌|张翰
6552430558742315523,news_sports,哈登|纳什|季后赛|爵士|爵士队
6552453034377478664,news_sports,季后赛|泰伦卢|骑士|LBJ|詹姆斯
6552305123505209860,news_sports,世乒赛|刘诗雯|平野美宇|伊藤美诚|国乒
6552452317000499719,news_edu,马庄乡|作业本|面南背北|荆庄村|少林寺|教师
6552426499306160654,news_tech,ADR|BATJ|开曼群岛|美国证监会|存托凭证
6552342175969968648,news_travel,海口|南渡江大桥|南渡江|芳香植物
6550470988427952648,news_travel,观景台|普陀山|佛教|大慈恩寺|湖北
6552481497813615118,news_travel,武陵源|世界地质公园|张家界国家森林公园|武陵源风景名胜区|天门|世界自然遗产名录|自然保护区
6552422704941629966,news_world,朝鲜|朝方|朝鲜半岛局势|板门店宣言|美国|朝鲜半岛
6552457106547540494,news_agriculture,五角枫|滨湖公园|原康镇|新名片|林州
6552483070610506243,news_entertainment,最强大脑|范丞丞|麻省理工学院|何猷君|颜值担当|奔跑吧|鹿晗
6552314710669132292,news_entertainment,权力的游戏|唐·海明威|终结者：创世纪|女演员|独立电影|星球大战韩·索罗外传|丹妮莉丝|东方IC|艾米莉亚·克拉克
6552418995356566029,news_entertainment,粉丝|快乐大本营|生日蛋糕|谢娜|吴昕
6551910109742629389,news_sports,奥运会|运动员|黄磊|里约奥运|惠若琪
6552309181364306439,news_sports,中超|李霄鹏|鲁能|韩鹏|周海滨
6552453556975174147,news_sports,猛龙|德罗赞|洛瑞|詹姆斯|巴克利
6552341037384204804,news_house,商住用地|安庆市人民政府|居住用地|安庆|用地2
6552295740415148558,news_house,当涂县|马鞍山市|当涂|城市发展规划|金色里程|马鞍山
6552392654368277006,news_car,Eight|哈雷|杜卡迪|Milwaukee|Fat Bob
6552387184651928077,news_car,雅阁|广汽本田|凯美瑞|帕萨特|CR-V|十代雅阁
6552399274930340359,news_car,韩系车|大众CC|凯美瑞
6552274335363498510,news_military,舰艇|国海军|阅舰式|印度尼西亚|舰载直升机
6552457218355102216,news_travel,摔碗酒|重庆
6552442193745805838,news_travel,吕田镇|三华李|流溪河|吕田|桂峰村
6552269382846775811,news_world,澳大利亚|承包商|可回收资源|Andrew|中国大陆
6552385242970194439,news_world,柬埔寨|泰国|马德望|胡志明|越南
6552460546128478728,news_game,剑侠情缘网络版叁|cosplay|剑网3
6552339890049122820,news_entertainment,赵雅芝|温碧霞|朱玲玲|袁咏仪|关之琳
6552361305292931587,news_entertainment,边伯贤|粉丝|exo|EXO
6552416817883644430,news_entertainment,杰克逊|模仿|兰博基尼|迈克尔杰克逊|迈克尔
6552464355370205710,news_sports,世乒赛|乒乓球|帕托|张继科|王永珀
6552253218666054148,news_sports,NBA|詹姆斯|保罗乔治|奥尼尔|步行者
6552177362430067213,news_finance,内布拉斯加州|伯克希尔·哈撒韦|沃伦·巴菲特|苹果公司|Warren
6552458155509416455,news_car,宝马|售价|A8L|奥迪|思域|豪华车|凯美瑞|奥迪A6L|帕萨特|奥迪Q7|奥迪Q2|A6L
6552440709532615176,news_car,越野车|宝骏|XRV|C3R|雪铁龙|宝骏510|SUV
6552136000846430724,news_tech,林元庆|整体解决方案|百度|福布斯|AI|传统行业|最强大脑
6552395874599698951,news_travel,峡门村|甘肃|鲁冰花|麦积山|麦积
6552293280657179149,news_travel,路易斯湖|班夫|Falls|梦莲湖|加拿大|Upper|Banff
6552256753923260941,news_world,英国|加州|经济体|GDP|美国联邦
6552493949003497991,news_world,伊朗|S-400|哈马丹|俄罗斯|叙利亚
6552457601668350471,news_world,美国总统|伊朗总统|伊朗|美国|鲁哈尼
6552285359181398532,news_world,朝鲜|金正恩|韩国|时区|文在寅
6552473656490983944,news_world,特朗普|伊朗|俄罗斯|叙利亚|伊核协议
6552344239554953732,news_culture,创作|长江万里图|焦墨|傅抱石|吉尼斯世界纪录|百嶂千峰梦幻漓江|山水画
6552241223271186948,news_culture,美术|马克西莫夫|油画|素描|刘国枢
6552373280324452867,news_entertainment,吉尼斯世界纪录|粉丝|张靓颖|快乐大本营|谢娜|演唱会
6552445977519718925,news_entertainment,甄嬛传|那年花开月正圆|赫本头|芈月传|刘亦菲|iPhone X刘海|孙俪|Word
6552357220317659661,news_sports,足协杯|江苏苏宁|长春亚泰|奥拉罗尤|卡佩罗
6552295568104751620,news_edu,日语|吉林大学|演讲|中国教育国际交流协会|教学研究
6552236565693727235,news_military,南沙群岛|永兴岛|导弹|南海|永暑礁
6552394355439567363,news_travel,诗意贵州|贵州|巫山|双龙镇|温哥华|加拿大
6552377415971111428,news_travel,湄公河|农夫车|世外桃源|世界历史|琅勃拉邦
6552431527009976836,news_travel,皇藏峪|青檀树|天门寺|瑞云寺|萧县
6552294627355918861,news_world,巴勒斯坦|阿巴斯|犹太人|以色列|耶路撒冷
6552273585233199624,news_agriculture,黄茶|旺苍|木门镇|旺苍县|茶叶
6552279311179579911,news_game,卢娜|Cos|韩国|游戏|王之袭击
6552406366693097998,news_game,小狗|狼人杀|LPL|Uzi|虎牙
6552288275095093774,news_sports,C罗|佛格森|弗格森|c罗|爵爷
6552344980222902797,news_sports,邓涵文|张琳芃|恒大|卡拉斯科|足协杯
6552366978554659341,news_sports,詹姆斯|乐福
6552276193947681293,news_sports,奥运会|吴敏霞|共青团上海市委|上海市|兼职副书记
6550966357502984718,news_car,日系车
6552262295232184845,news_military,防空导弹|南海|岸舰导弹|菲律宾|军事援助
6552469303801676295,news_travel,上饶市|江西省|上饶市余干县鹭鸶港二层高端|别墅|余干县
6552355595754668557,news_travel,川西平原|建福宫|青城山|东方IC|道教
6552464823848813069,news_world,俄罗斯|国务卿|土耳其|F-35|安卡拉
6552248433720164878,news_game,关羽|路西法|YTG|花木兰|武则天
6552253646527005191,news_sports,司雅杰|米跳台|任茜|曹缘|谢思埸
6552389933888176654,news_sports,曼彻斯特|马夏尔|切尔西|威廉|穆里尼奥
6552374652969157124,news_house,❤❤ ❤❤ ❤❤|购物广场|中国人民大学|应人石站|南山
6552365790140563982,news_house,惠州市|惠州|碧桂园|楼盘|太东公园
6552450869793653261,news_edu,西北工业大学|西安交通大学|211工程|重点大学|985工程
6552129817259541000,news_travel,观音堂|黄山|石台县|石台|牯牛降|江南通志
6552323753794077197,news_travel,周游券|京都|大阪市|大阪|奈良
6552425543537525256,news_agriculture,盱眙|小龙虾|盱眙县|经营者|淮安市
6552267307324801540,news_entertainment,吉尼斯世界纪录|Justin|Katy Perry|快乐大本营|微博账户|谢娜
6552295529848504836,news_entertainment,郭碧婷出席活动|李晨收手|范冰冰|郭碧婷|范冰冰宰
6552323731690095118,news_sports,德罗赞|绝杀|吉诺比利|猛龙|勒布朗
6552475193430770190,news_sports,世乒赛|刘国正|李隼|中国男乒|国乒
6552408031865340419,news_sports,买提江|张思鹏|泰达|曼萨诺|惠家康
6552303412891877902,news_house,杨巍|东莞|碧桂园|小米|碧桂园集团
6552333627890336263,news_edu,咨询会|特色班|普通班|招生计划|副校长
6552352058551304718,news_tech,马化腾|刘炽平|腾讯|软银|腾讯没有梦想|英特尔
6552467724981764616,news_military,战机|AH-1|爱沙尼亚|UH-60|北约|L-39|军演
6552269477210227213,news_military,霸权主义|韩国|驻韩美军|韩国撤兵|军事实力
6551998531945628174,news_travel,川藏线
6552074047587353102,news_world,中国男人|俄罗斯男人|Quora|俄罗斯|俄罗斯女孩
6552340842730750477,news_world,诺福克海军基地|大西洋指挥部|北约|布鲁塞尔|弗吉尼亚州
6551989484165005838,news_culture,罗汉图系列作品|画家刘子玉老师|刘子玉|国画人物画|降龙罗汉|人物画
6552400554272752131,news_entertainment,热气球|衢州|劲歌热舞|小悦悦|吾悦
6552402022925074957,news_entertainment,杨紫|张一山|秦俊杰
6552383276038750727,news_sports,中超|中超联赛|鲁能|山东鲁能|右边后卫
6552323120307372548,news_sports,Liquid|NewBee|FTM|震中杯|LGD
6552453682670076420,news_finance,华润集团|广州开发区|总部经济|华润|黄埔区|广发证券
6552469789564994055,news_car,Targa4 GTS保时捷911 Targa4|保时捷911|保时捷
6552366959403467271,news_car,九五之尊|车牌|劳斯莱斯|河南|五菱
6552455334680592909,news_car,辉昂|帕萨特|奥迪|速双离合|奥迪A6|PHIDEON
6552475044159685123,news_tech,腾讯没有梦想|马化腾|刘炽平|中国互联网|姚劲波|腾讯
6552344866074919432,news_military,司令部|舰队|北大西洋公约组织|理查森|美国海军
6552479315118785038,news_military,黄队|蔡炳坤|真爱的谎言之破冰者
6552263243803394568,news_agriculture,苏州高新区|特产品|万山区|铜仁市|电子商务
6552280422493979143,news_game,GMB|季中赛|Uzi|MSI
6552280575338611203,news_entertainment,董卿卸妆|周涛|钱不好赚|朱迅|周涛卸妆
6552398821538660872,news_sports,山东队|丁彦雨航|山东男篮|王非|张庆鹏
6552460855806525965,news_sports,谢鹏飞|祎凡|吴曦|范晓冬|亚泰
6552308790715220493,news_finance,婚嫁行业|婚庆公司|创业者|婚趴馆|热爱婚礼行业|专业人才
6552440072292008451,news_house,长租|REITs|恒大|万科|碧桂园
6552342686672617997,news_car,丰田|冷藏箱|普拉多|中控台|天津市|丰田霸道4000
6552477528714379789,news_military,东风导弹|榴弹炮|法国|亚太地区|四国联盟
6552314581358739975,news_culture,卡尔·马克思|共产党宣言|资本论|共产主义|马克思诞辰200|特里尔|马克思
6552324356733665799,news_entertainment,快乐家族|娜姐|快乐大本营|张杰|马栏山|谢娜
6552365081621955079,news_sports,东北虎|开幕式|中国篮球协会|乖乖虎|篮球
6552293548434129412,news_finance,合资公司|韩晓敏|嘉里建设|中科创达|投资管理|加速器|合伙企业|Arm|物联网|有限合伙
6552393979797701128,news_finance,丁文武|WSJ|中芯国际|美国|半导体
6552409283466625549,news_house,浦口镇|福州市|厦门建发|连江县|黄岐半岛
6552406876405891591,news_car,豪华车|中国一汽|红旗H5|红旗轿车|一汽红旗|豪华轿车|BLIS|红旗
6552497934854783496,news_edu,陕西|太白山|非法穿越活动|太白县|鳌太线|中华人民共和国自然保护区条例
6552463126468493838,news_tech,以色列|阿里巴巴|马云|特拉维夫|北大清华
6552395597788217870,news_military,F-35|歼-20|运-20|战斗机|AESA|预警机|F-22
6552268823691526659,news_military,导弹|菲律宾|参议员|赵鉴华|总统府
6548683234513781256,news_travel,太行|淇县|老界岭|盘山公路|青龙峡
6552257410898067972,news_travel,金线莲|森林区|武平县|白水寨|红豆杉
6552316371819037188,news_world,缅因州|前总统|老布什|布什总统|休斯敦
6552311344425599495,news_game,孙尚香|张飞|刘备|关羽
6552361904256320008,news_entertainment,萌萌哒|快本|生日礼物|谢娜|吉尼斯|娜样NAYOUNG|全球创意无极限
6552305468302164487,news_entertainment,鹿晗|关晓彤|蹭热度|王思聪|王健林
6552476757864219139,news_entertainment,周扬青|罗志祥|小猪
6552351867639169543,news_entertainment,应采儿|米老鼠|迪士尼|香港迪士尼|陈小春
6552367662209434120,news_sports,中超|耐克|赞助费|西汉姆联|球衣
6552147455356437006,news_sports,张外龙|赵明剑|中超|河南建业
6552350880002212360,news_car,中控台|汉兰达|铃木|SUV车型|宝骏510
6552387807719981582,news_car,跟哈弗h6|哈弗H6|宝骏510|SUV|宝骏
6552330831065514503,news_car,消费者报告|Genesis|中国市场|起亚|起亚K9|韩系车|奥迪
6552290789131551239,news_car,丰田汉兰达|欧蓝德|三菱欧蓝德|帕杰罗|新车|途观|丰田|三菱|汉兰达
6552272337717166596,news_travel,白龙寺重建碑记|明代建筑|观音殿|观音大士|航坞山|白龙寺
6552227304062321156,news_travel,海南省|博鳌玉带滩|自由贸易港|海南|环岛高铁
6552222932662223364,news_agriculture,嘉佑农业|土地流转|嘉善县|新泾港|农村|流转|干窑镇|长丰村
6552474322374492680,news_entertainment,哈哈哈|粉丝|范丞丞|尤长靖
6552375768024875534,news_entertainment,快乐家族|谢娜|粉丝|吉尼斯纪录|谢娜粉丝过亿
6552302327401808387,news_sports,猛龙队|詹姆斯|骑士队|乐福|科沃尔
6552345354166075918,news_sports,许昕|马龙|樊振东|刘国梁|国乒
6552456859150713348,news_sports,波尔|中国队|德国队|接发球|马龙
6552386211615343117,news_finance,投资者|a股|电气设备|浙江东方|浙江
6552287111444169229,news_finance,机器人|华南理工大学|毫米波|肝癌|材料科学|生物医药|长江学者
6552276362873274884,news_car,埃尔法|丰田|丰田埃尔法|蒙拉丽莎樱花版|限量版|蒙拉丽莎|丰田埃尔法全新
6552308536863359491,news_car,三菱帕杰罗|多功能方向盘|行李架|L4|V6|帕杰罗
6552252817220829699,news_travel,相思河|乌当区|香纸沟|贵阳|贵阳市
6552463004426830339,news_travel,西安旅游
6552448836592206350,news_world,世界霸权|贸易保护主义|特朗普|俄罗斯|公开信
6552397568158990855,news_agriculture,续文献通考|扈家坟村|明太祖实录|扈姓|安阳|明史•食货志|彰武|扈氏
6552357836041486851,news_agriculture,会同县|临沭街道|山东省土地征收管理办法|行政复议|农村集体经济组织|沂水县|临沭县|中华人民共和国土地管理法
6552474664684225027,news_entertainment,易烊千玺|何炅|刘昊然|粉丝|潘粤明
6552452540787589639,news_entertainment,何炅|黄磊|刘宪华|彭昱畅|伯克利音乐学院
6552462530822799886,news_sports,勒布朗|猛龙|泰伦卢|詹姆斯|JR史密斯
6552433552925917704,news_sports,9轮|2018中超联赛|天津权健|东方IC|重庆斯威0-1
6552274624682394115,news_sports,张呈栋|赵明剑|河北华夏幸福|高准翼|姜至鹏
6552276668143108622,news_finance,美国运通|芒格|伯克希尔|Combs|富国银行|股东大会|巴菲特|投资经理|虚拟货币
6552479775309431300,news_finance,IBM|苹果公司|马斯克|伯克希尔|沃伦·巴菲特|伯克希尔哈撒韦|CNBC
6469141898022879501,news_edu,高考|清华研究生|职业规划|清华本科生|考研
6552292881254580749,news_tech,李在镕|李嘉诚|雷军|小米|路由器
6552314579228033543,news_military,控制线|印度陆军|莫迪|纳伦德拉·莫迪|习近平
6552457454637023747,news_travel,湘潭|马王堆出土文物|恐龙|博物馆|常德民俗馆|中国近百年历史回顾|常德美术馆|邵阳市|秦兵马俑|湖南省|文物
6552400953423692291,news_world,动物庄园|台港澳|台湾问题|政治正确|航空公司|白宫
6552322912974537220,news_world,英国|恐怖袭击|受害者|唐纳德·特朗普|法国
6552416835738796551,news_world,坡州市|喊话设备|韩半岛|扩音喊话|韩联社|板门店宣言
6552360878006600199,news_world,旗袍|Daum|Twitter|卡西雅·达姆|挪用文化
6552473089853096452,news_game,天山童姥|破天式|慕容|星河虹吸|伤害
6552259797159248398,news_entertainment,震撼弹|贾静雯女儿|修杰楷|陈小春|贾静雯
6552412321531036167,news_entertainment,杜海涛|物理课|韩雪|诸葛亮|彭昱畅
6552373647879700996,news_entertainment,民国|三胞胎|岳云鹏|大韩|姨母
6552322622154080772,news_sports,塞雷佐|马德里|欧联杯|马德里德比|欧洲超级杯
6552402989972193800,news_sports,中国足球甲级联赛|皮球|顾斌|上海申鑫|胡兆军
6552460748696584717,news_house,甘坑新村|万科|房租|租户|房东
6552341117986144781,news_military,T-72|俄罗斯|叙利亚|BMPT|T-90|图-160|车臣战争|主战坦克
6552476438493135373,news_travel,培田古民居|客家|冠豸山|长汀|连城县|最美古村落
6552443151431238147,news_world,核协议|特朗普|伊朗|鲁哈尼|德黑兰
6552458852699210253,news_world,特朗普|恐怖袭击|枪击案|佛州|法国
6552295396138287620,news_sports,产经新闻|中国队|日本队|石川佳纯|考比伦杯|伊藤美诚
6552169685767422472,news_sports,朱婷|陈友泉|罗马尼亚|陈友泉指导|天津女排
6552313626554794509,news_sports,奥运冠军|团前教育片|共青团中央改革方案|周苏红|魏秋月|团市委|吴敏霞|上海市群团改革试点方案
6552281138293899784,news_sports,德安东尼|特雷西|桑普森|季后赛|奥拉朱旺
6552317622845702669,news_house,卫户型|郫县|万科|成都|㎡ 3
6552379716077093390,news_edu,人才培养|武汉大学|张绍东|教学|通识教育
6552326693770494467,news_military,俄罗斯|舰队|美国海军|弗吉尼亚州|大西洋
6552326424424874504,news_military,巴基斯坦空军|JF-17|减速伞|副油箱|F-16C|F-16|枭龙|战斗机
6552441673853436423,news_military,俄罗斯|开火权|P-8A|苏27|读卖新闻|俄新社|空军基地
6552401998539391495,news_travel,狐狸|王狐狸村|Isabelle|日本
6552297903862317575,news_game,劳德代尔堡|佛罗里达州
6552451790346912260,news_entertainment,杨受成|陈好|女明星|曾志伟|成龙
6552260472400249352,news_sports,客场|墨尔本胜利|中超|恒大|山东鲁能泰山
6552296165671436814,news_sports,体工队|张怡宁|孔令辉|李隼|李晓霞
6552445233534075399,news_house,号地块|泉州市|国土资源局|可采储量|矿产资源
6552447706856423950,news_house,室内设计|牧笛|中山|样板间
6552349438596088324,news_military,导弹|南海|永暑礁|岛礁|南沙群岛
6552281982917673480,news_travel,汉昌县|东方IC|孱陵县|华容县|岳阳
6552415930511524366,news_travel,卧牛山|巢湖|石狮子|卧牛山公园
6552477873469391374,news_travel,皮肤病|钢桁梁桥|内风湿|长江大桥|水调歌头•游泳|武汉长江大桥
6552348331064951309,news_world,特朗普|永久豁免权|韩国|美国|关税
6552332272631022093,news_agriculture,得利斯|好爸爸|小米|质量兴农倡议书|步步高|娃哈哈
6552438724649550340,news_culture,说书人|关公战秦琼|墓志铭|关公庙|隋唐英雄|秦琼
6552331253163491848,news_entertainment,张一山|春风十里不如你|周冬雨|蹭热度|家有儿女|杨紫
6552312512220496387,news_entertainment,张一山|红颜知己|高能少年团|如果我爱你|周冬雨|春风十里不如你|情景喜剧|家有儿女|杨紫
6552327916313641480,news_entertainment,李晨|琼瑶剧|赵薇|女明星|范冰冰
6552432339421495816,news_entertainment,吉尼斯世界纪录|快乐家族|太阳女神|快本|快乐大本营|谢娜
6552261008373580301,news_sports,梅西|友谊赛|南非|巴塞罗那队|巴塞罗那
6552405255336755720,news_sports,副班长|鲁能|掉链子|卡拉斯科|国安队
6552135892272677379,news_finance,医保|亚马逊|内布拉斯加州|伯克希尔·哈撒韦|沃伦·巴菲特
6552257808350315022,news_car,高速公路|交通事故|天津|哈尔滨
6552274690725904904,news_car,宝马|帕萨特|凯美瑞|大众帕萨特
6552309981641703939,news_edu,河南师范大学|开封市|留学生|河南大学|开封大学
6552080356982391309,news_tech,慈善事业|平安集团|腾讯华为|马明哲|深圳
6552419730324455943,news_tech,阿里巴巴|中国烟草|腾讯|马化腾|盈利能力强
6552345615261499918,news_military,核动力|核反应堆|伊朗|海空军|波斯湾
6552391701183332868,news_military,武装力量|大转型|敦煌市|敦煌|大阅兵
6552369045587362308,news_travel,大峡谷|玻璃桥|凤凰古城|天门山|张家界
6552381687064429059,news_travel,老挝|琅勃拉邦|小山城|农夫车|世外桃源
6552438320884875779,news_travel,母亲河|孟津|小浪底|孟津县|黄河
6552243439293956622,news_travel,长虫山|昆明城|太华山|昆明|盘龙江
6552400584182333960,news_travel,骊山|西安事变|夜景|西安大雁塔|大雁塔
6552440407798579725,news_travel,振成楼|承启楼|冠豸山|土楼|客家土楼
6552381775832678916,news_world,朝鲜|F-22猛禽战斗机|朝方|板门店宣言|金正恩|无核化
6552337143891493390,news_entertainment,Jasper|应采儿|迪士尼|陈小春
6552098350496219651,news_entertainment,郭德纲|相声|王惠|郭麒麟|德云社
6552473751743627780,news_sports,弗朗西斯科|世乒赛|马龙|樊振东|许昕
6552268285558129156,news_finance,云南|福建省|商会|福建省云南商会|监事长
6552283515457634819,news_finance,贝莱德集团|伯克希尔哈撒韦|CNBC|贝莱德|苹果公司|沃伦·巴菲特|蒂姆·库克
6552325250741174797,news_house,提取|公积金贷款|住房|住房公积金|住房公积金管理条例|住房公积金贷款
6552268316226880007,news_tech,基站|华为|诺基亚|日韩|爱立信
6552283753257894404,news_travel,扬州大学信息工程学院|单车骑行|润扬大桥|瓜洲游玩扬州瓜洲单车|轮渡
6552077905298457102,news_entertainment,谢娜|快乐大本营|吴昕|湖南卫视|主持人
6552278956127552014,news_entertainment,周冬雨|杨紫|张一山|华诞快乐|你们俩
6552372934357287427,news_entertainment,意大利面|天坑猎鹰|王俊凯|中餐厅|苏有朋|赵薇|高能少年团|小凯
6552446834135007751,news_sports,西蒙尼|费基尔|里昂|Le10Sport|佛罗伦萨|乔瓦尼
6552286304854344195,news_car,吉利|吉利汽车|上海车展|MPV|奥德赛|GL6
6552334672322363912,news_car,全新8|xDrive|iDrive|M850i xDrive|奥迪比|宝马
6552272702466425348,news_edu,省控线|华中科技大学|大数据|指导中心大数据来源|广西高考志愿
6552325091860939278,news_military,美国海军陆战队|MV-22|武装直升机|苏-27|AH-64|直升机|承包商|UH-1|AH-1|AH-1Z
6552323439019950595,news_military,防区|大西洋|俄罗斯海军|防务新闻|诺福克军港|美国海军
6552434043059700238,news_world,代尔祖尔省|库尔德武装|幼发拉底河|杜鲁门|产油区
6552296869312070157,news_game,Switch|幻想乡|同人游戏|东方Project|架空世界
6552403606388081160,news_game,英雄联盟|阿卡丽|九尾妖狐|女英雄
6552431029976564227,news_game,高渐离|安琪拉|铭文|貂蝉|干将莫邪
6552367358231446023,news_entertainment,杨迪|奚梦瑶|快乐大本营|何炅|张杰|谢娜
1599806731736084,news_entertainment,新华网|北京市第二中级人民法院|精神损害抚慰金|北京市西城区人民法院|黄毅清
6552460130829468167,news_sports,姚明|NBA|CBA|洛瑞|胡金秋
6552341081894158851,news_sports,胡靖航|U23|国安|埃尔克森|奥斯卡|胡尔克|佩雷拉
6552383297626833421,news_sports,皮尔斯|季后赛|欧文|詹姆斯|绝杀
6551616103519355405,news_sports,德比之战|诺坎普球场|皇马|三连霸|巴萨
6552415139205743108,news_tech,百度|腾讯|支付宝|马云|余额宝
6552345615357968899,news_military,核反应堆|伊朗|核动力潜艇|波斯湾|海空军
6552269845939880462,news_world,绝密文件|叙利亚|军事基地|以色列|伊朗
